"","g_Prevotella","g_Faecalibacterium","g_Bacteroides","f_Lachnospiraceae_g_unclassified","g_Succinivibrio","g_Alloprevotella","f_Ruminococcaceae_g_unclassified","g_Blautia","g_Parabacteroides","g_Lachnospira","g_Anaerostipes","f_Lachnospiraceae_g_Incertae_Sedis","f_Erysipelotrichaceae_g_Incertae_Sedis","g_RC9_gut_group","g_Dorea","g_Alistipes","g_Subdoligranulum","g_Phascolarctobacterium","g_Barnesiella","k_Bacteria_g_unclassified","g_Coprococcus","g_Catenibacterium","g_Roseburia","g_Dialister","g_Clostridium_sensu_stricto_1","f_Peptostreptococcaceae_g_Incertae_Sedis","g_Ruminococcus","g_Megasphaera","g_Odoribacter","g_Mitsuokella","g_Paraprevotella","f_Ruminococcaceae_g_Incertae_Sedis","o_Bacteroidales_g_unclassified","g_Victivallis","g_Sutterella","g_Bifidobacterium","f_Rikenellaceae_g_unclassified","g_Escherichia.Shigella","f_vadinBB60_g_unclassified","g_Anaerovibrio","g_Elusimicrobium","g_Streptococcus","g_Anaerotruncus","g_Desulfovibrio","g_Oribacterium","f_Christensenellaceae_g_unclassified","g_Intestinimonas","g_Brachyspira","g_Thalassospira","f_Erysipelotrichaceae_g_unclassified","g_Anaeroplasma","f_Defluviitaleaceae_g_Incertae_Sedis","c_Alphaproteobacteria_g_unclassified","g_Butyricimonas","f_Porphyromonadaceae_g_unclassified","g_Acidaminococcus","g_Collinsella","g_Solobacterium","o_Clostridiales_g_unclassified","o_NB1.n_g_unclassified"
"Sample_057",0.000790084243178916,0.125307360968176,0.37734423454225,0.110769810893684,5.14321886374426e-05,0.000158016848635783,0.0164337522581215,0.0461409198016487,0.0139054826799489,0.00758480873451759,0.0126413478908627,0.0255987294789969,5.14321886374426e-05,5.14321886374426e-05,0.000790084243178916,0.0628907057570417,0.0113772131017764,5.14321886374426e-05,0.0665250932756647,0.000158016848635783,0.00126413478908627,5.14321886374426e-05,0.0170658196526646,5.14321886374426e-05,5.14321886374426e-05,0.0018962021836294,0.0541997790820736,5.14321886374426e-05,0.00837489297769651,5.14321886374426e-05,5.14321886374426e-05,0.00553058970225241,5.14321886374426e-05,5.14321886374426e-05,0.000158016848635783,0.00252826957817253,5.14321886374426e-05,5.14321886374426e-05,5.14321886374426e-05,5.14321886374426e-05,5.14321886374426e-05,5.14321886374426e-05,5.14321886374426e-05,0.000316033697271566,5.14321886374426e-05,5.14321886374426e-05,0.000158016848635783,5.14321886374426e-05,5.14321886374426e-05,0.00110611794045048,5.14321886374426e-05,0.00047405054590735,5.14321886374426e-05,0.00410843806453036,0.0224383925062812,5.14321886374426e-05,5.14321886374426e-05,5.14321886374426e-05,0.00047405054590735,5.14321886374426e-05
"Sample_058",0.169048409887724,0.054963827258577,0.210309770406768,0.0323316630932806,5.00847588226229e-05,5.00847588226229e-05,0.110081614817598,0.00831385622398644,0.0497291770434744,0.00323316630932806,0.00169356330488613,0.00831385622398644,5.00847588226229e-05,0.115470225333145,0.00554257081599096,0.00723613412087708,0.00400296781154903,5.00847588226229e-05,0.00431088841243741,0.00354108691021645,0.00800593562309805,0.00184752360533032,0.00261732510755129,0.0164737521475287,0.000153960300444193,0.00138564270399774,0.00138564270399774,0.0649712467874496,0.00323316630932806,0.0409534399181554,0.0126247446364238,0.00354108691021645,5.00847588226229e-05,0.00169356330488613,0.0184752360533032,0.0209386008604103,5.00847588226229e-05,0.000153960300444193,0.00492672961421419,5.00847588226229e-05,0.000153960300444193,5.00847588226229e-05,5.00847588226229e-05,0.000615841201776773,5.00847588226229e-05,0.00215544420621871,5.00847588226229e-05,5.00847588226229e-05,5.00847588226229e-05,0.000307920600888387,5.00847588226229e-05,5.00847588226229e-05,5.00847588226229e-05,0.00153960300444193,5.00847588226229e-05,0.000307920600888387,0.000769801502220966,5.00847588226229e-05,0.00169356330488613,5.00847588226229e-05
"Sample_059",0.000974179762242743,0.070790396056306,0.691180541311226,0.000162363293707124,5.2879921900423e-05,5.2879921900423e-05,0.0427015462449736,0.0263028535805541,5.2879921900423e-05,5.2879921900423e-05,5.2879921900423e-05,0.0193212319511477,5.2879921900423e-05,5.2879921900423e-05,0.00308490258043535,0.00292253928672823,0.0155868761958839,5.2879921900423e-05,0.000162363293707124,5.2879921900423e-05,5.2879921900423e-05,5.2879921900423e-05,5.2879921900423e-05,0.00600744186716358,5.2879921900423e-05,5.2879921900423e-05,5.2879921900423e-05,5.2879921900423e-05,5.2879921900423e-05,5.2879921900423e-05,0.0100665242098417,0.00276017599302111,5.2879921900423e-05,5.2879921900423e-05,0.000324726587414248,5.2879921900423e-05,5.2879921900423e-05,0.0988792458676384,5.2879921900423e-05,5.2879921900423e-05,5.2879921900423e-05,0.00292253928672823,5.2879921900423e-05,5.2879921900423e-05,5.2879921900423e-05,0.000649453174828495,5.2879921900423e-05,5.2879921900423e-05,5.2879921900423e-05,5.2879921900423e-05,5.2879921900423e-05,0.00292253928672823,5.2879921900423e-05,5.2879921900423e-05,5.2879921900423e-05,5.2879921900423e-05,0.000162363293707124,5.2879921900423e-05,5.2879921900423e-05,5.2879921900423e-05
"Sample_060",4.73140195079342e-05,0.0229594483930401,0.742694561625492,0.0219422576414497,4.73140195079342e-05,4.73140195079342e-05,0.00421407597087444,0.0687330322146072,0.080648695304666,0.00639377043856811,0.0209250668898593,0.00828283897723597,4.73140195079342e-05,0.000145312964512912,0.00290625929025823,0.00435938893538735,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,0.00145312964512912,4.73140195079342e-05,0.00261563336123241,4.73140195079342e-05,0.000145312964512912,0.0037781370773357,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,0.000145312964512912,4.73140195079342e-05,0.000435938893538735,0.000145312964512912,4.73140195079342e-05,4.73140195079342e-05,0.00145312964512912,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,0.0037781370773357,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05,4.73140195079342e-05
"Sample_062",0.140348301581343,0.0628851860445936,0.0588834014781195,0.0588834014781195,0.157212965111484,0.0137204042279113,0.0405895291742377,0.0195801602002485,0.0170075844075151,0.0101473822935594,0.0030013384248556,0.0152925338790262,0.00385886368910006,0.0363019028530154,0.00528807246284083,0.00657436035920751,0.00443054719859637,0.0141491668600336,0.000142920877374076,0.188083874624285,0.0030013384248556,0.0265832831915782,0.00157212965111484,4.64816933638444e-05,0.000285841754748153,0.000285841754748153,0.013148720718415,4.64816933638444e-05,0.00100044614161853,4.64816933638444e-05,0.00228673403798522,0.00128628789636669,0.00857525264244459,0.000714604386870382,0.018722634936004,4.64816933638444e-05,4.64816933638444e-05,4.64816933638444e-05,0.0182938723038818,4.64816933638444e-05,0.02243857774773,4.64816933638444e-05,0.00328718017960376,0.000714604386870382,4.64816933638444e-05,0.000142920877374076,0.000857525264244458,0.00686020211395567,4.64816933638444e-05,0.00128628789636669,0.00157212965111484,4.64816933638444e-05,4.64816933638444e-05,0.0030013384248556,4.64816933638444e-05,4.64816933638444e-05,0.000714604386870382,4.64816933638444e-05,0.00385886368910006,0.0024296549153593
"Sample_063",0.210681298520311,0.0398923168795855,0.0227510869703886,0.0568777174259715,0.207253052538472,0.0232185750588212,0.0682532609111658,0.0239977218728756,0.0115313728480052,0.0152712775554663,0.000467488088432642,0.0160504243695207,0.00638900387524611,0.0542286182581865,0.00794729750335492,0.000311658725621762,0.00623317451243523,0.000467488088432642,5.06625097427903e-05,0.00576568642400259,0.0126221783876813,0.0229069163331995,0.00249326980497409,0.0162062537323316,0.00919393240584197,0.00701232132648964,0.00638900387524611,0.0129338371133031,5.06625097427903e-05,0.00342824598183938,0.00202578171654145,0.00186995235373057,0.0367757296233679,0.0188553529001166,0.0032724166190285,0.0040515634330829,0.00607734514962435,0.000155829362810881,0.0155829362810881,0.00249326980497409,0.00358407534465026,5.06625097427903e-05,0.00311658725621762,0.00373990470746114,0.00249326980497409,0.000934976176865285,0.000934976176865285,0.000779146814054404,5.06625097427903e-05,0.00483071024713731,0.000467488088432642,5.06625097427903e-05,0.00342824598183938,5.06625097427903e-05,5.06625097427903e-05,0.00514236897275907,0.00280492853059585,0.00202578171654145,0.00296075789340674,0.000467488088432642
"Sample_064",0.000955687279324758,0.0645088913544212,0.147494403442454,0.050014300951329,5.1809341622828e-05,0.0293077432326259,0.107674100137256,0.0256442753285477,0.0516071130835369,0.00207065577187031,0.143193810685493,0.0275556498871972,0.0297855868722883,0.0434837712092765,0.00541556124950696,0.00541556124950696,0.0127424970576634,0.0156095588956377,0.00175209334542872,0.00270778062475348,0.0109904037122347,5.1809341622828e-05,0.00493771760984458,0.000159281213220793,0.00127424970576634,0.000477843639662379,0.0237329007698982,5.1809341622828e-05,0.00143353091898714,5.1809341622828e-05,0.00637124852883172,0.00398203033051983,0.0336083359895873,0.000318562426441586,0.00860118551392282,0.0876046672714362,5.1809341622828e-05,5.1809341622828e-05,0.0111496849254555,5.1809341622828e-05,5.1809341622828e-05,5.1809341622828e-05,0.000796406066103965,5.1809341622828e-05,5.1809341622828e-05,0.00127424970576634,0.000637124852883172,0.00191137455864952,0.00637124852883172,0.00493771760984458,5.1809341622828e-05,0.00111496849254555,5.1809341622828e-05,0.00716765459493569,5.1809341622828e-05,5.1809341622828e-05,0.00716765459493569,0.00573412367594855,5.1809341622828e-05,0.000477843639662379
"Sample_066",0.261180520742655,0.121061063571364,0.252322394139872,0.0426800645406805,0.000268428078872204,4.36710561676969e-05,0.00187899655210543,0.0331508677407172,0.0456327734082747,0.0712676549405702,0.00228163867041374,0.0338219379378977,0.00214742463097763,0.000268428078872204,0.00442906330139137,0.0147635443379712,0.00590541773518849,0.00375799310421086,4.36710561676969e-05,0.000134214039436102,0.0100660529577077,4.36710561676969e-05,0.0214742463097763,4.36710561676969e-05,0.00241585270984984,0.00550277561688019,0.00201321059154153,4.36710561676969e-05,0.00348956502533866,4.36710561676969e-05,0.0103344810365799,4.36710561676969e-05,4.36710561676969e-05,4.36710561676969e-05,0.0390562854759057,0.00107371231548882,4.36710561676969e-05,4.36710561676969e-05,4.36710561676969e-05,4.36710561676969e-05,4.36710561676969e-05,0.000134214039436102,4.36710561676969e-05,0.00120792635492492,4.36710561676969e-05,4.36710561676969e-05,4.36710561676969e-05,4.36710561676969e-05,4.36710561676969e-05,0.00134214039436102,4.36710561676969e-05,4.36710561676969e-05,4.36710561676969e-05,0.00241585270984984,4.36710561676969e-05,0.000268428078872204,0.00107371231548882,4.36710561676969e-05,4.36710561676969e-05,4.36710561676969e-05
"Sample_067",0.597553790217986,0.0400446738164335,0.000623263405703244,0.0264886947423879,0.0014023426628323,0.0193211655768006,0.0105954778969552,0.0163606643997102,0.000779079257129056,0.00155815851425811,0.000467447554277433,0.0127768998169165,0.00233723777138717,0.00202560606853554,0.00514192309705177,5.06941194821401e-05,0.00670008161130988,0.000467447554277433,5.06941194821401e-05,5.06941194821401e-05,0.00498610724562596,0.0123094522626391,0.0109071095998068,0.022281666753891,0.000155815851425811,0.00451865969134852,0.000623263405703244,0.0688706063302085,5.06941194821401e-05,0.0576518650275501,5.06941194821401e-05,5.06941194821401e-05,0.000623263405703244,0.000155815851425811,0.00903731938269704,0.0126210839654907,5.06941194821401e-05,5.06941194821401e-05,5.06941194821401e-05,0.0289817483652009,5.06941194821401e-05,0.000155815851425811,5.06941194821401e-05,0.000311631702851622,0.00264886947423879,5.06941194821401e-05,0.000311631702851622,5.06941194821401e-05,5.06941194821401e-05,0.000311631702851622,5.06941194821401e-05,5.06941194821401e-05,5.06941194821401e-05,5.06941194821401e-05,5.06941194821401e-05,0.0143350583311746,0.00186979021710973,0.000623263405703244,5.06941194821401e-05,5.06941194821401e-05
"Sample_068",0.36807704783122,0.0418761647199113,0.0795647129678314,0.0746550936558418,0.000433201703999082,0.0441865738079064,0.0492405936878957,0.019349676111959,0.022670889175952,0.0115520454399755,0.00101080397599786,0.0206492812239562,0.00678682669598562,4.69721057956352e-05,0.00851963351198195,0.0047652187439899,0.0147288579359688,4.69721057956352e-05,0.038699352223918,0.0137180539599709,0.0128516505519728,0.0073644289679844,0.0049096193119896,0.0134292528239715,0.00404321590399143,0.00620922442398684,0.0280137101919406,0.0222376874719529,0.0024548096559948,0.00866403407998164,0.00404321590399143,0.00303241192799357,4.69721057956352e-05,4.69721057956352e-05,0.0271473067839425,0.0125628494159734,4.69721057956352e-05,0.000144400567999694,0.00202160795199572,4.69721057956352e-05,4.69721057956352e-05,0.000144400567999694,4.69721057956352e-05,4.69721057956352e-05,4.69721057956352e-05,0.00216600851999541,0.00144400567999694,4.69721057956352e-05,4.69721057956352e-05,0.00101080397599786,4.69721057956352e-05,4.69721057956352e-05,4.69721057956352e-05,0.00750882953598409,4.69721057956352e-05,0.00259921022399449,0.00462081817599021,4.69721057956352e-05,4.69721057956352e-05,4.69721057956352e-05
"Sample_069",0.000151965555825008,0.0884439534901549,0.463039048598801,0.0650412578931036,4.94597473748288e-05,4.94597473748288e-05,0.0130690378009507,0.054403668985353,0.0832771245921046,0.0155004866941509,0.0127651066893007,0.0267459378252015,4.94597473748288e-05,0.000151965555825008,0.00653451890047536,0.0240105578203513,0.017931935587351,4.94597473748288e-05,0.0115493822427006,0.000151965555825008,0.00273538000485015,4.94597473748288e-05,0.0138288655800758,4.94597473748288e-05,0.000455896667475025,0.000759827779125042,0.0343442156164519,4.94597473748288e-05,0.018995694478126,4.94597473748288e-05,4.94597473748288e-05,4.94597473748288e-05,0.000455896667475025,4.94597473748288e-05,0.018539797810651,0.00395110445145022,4.94597473748288e-05,4.94597473748288e-05,4.94597473748288e-05,4.94597473748288e-05,4.94597473748288e-05,0.00151965555825008,4.94597473748288e-05,0.0018235866699001,4.94597473748288e-05,0.000151965555825008,4.94597473748288e-05,4.94597473748288e-05,4.94597473748288e-05,4.94597473748288e-05,4.94597473748288e-05,4.94597473748288e-05,4.94597473748288e-05,0.00243144889320013,0.0150445900266758,4.94597473748288e-05,0.000759827779125042,4.94597473748288e-05,4.94597473748288e-05,4.94597473748288e-05
"Sample_070",0.571661921077693,0.0421986052015772,0.00223910966375716,0.0365147114397321,0.0514995222664146,0.0366869506446365,0.0148125716217781,0.00792300342560225,0.00310030568827914,0.0213576614081452,0.000344478409808793,0.00826748183541104,0.00206687045885276,0.0296251432435562,0.00465045853241871,5.60248233063265e-05,0.00344478409808793,0.00551165455694069,0.00051671761471319,0.00378926250789673,0.00792300342560225,0.00206687045885276,0.000861196024521983,0.00465045853241871,0.00465045853241871,0.00620061137655828,0.0315197744975046,0.00396150171280112,5.60248233063265e-05,0.00327254489318354,5.60248233063265e-05,5.60248233063265e-05,0.0110233091138814,0.00189463125394836,0.00775076422069785,0.00120567443433078,0.00051671761471319,0.00292806648337474,0.000688956819617587,0.00378926250789673,0.0053394153520363,0.0471935421438047,5.60248233063265e-05,0.00103343522942638,0.00103343522942638,0.00137791363923517,0.00103343522942638,5.60248233063265e-05,5.60248233063265e-05,5.60248233063265e-05,5.60248233063265e-05,0.000172239204904397,5.60248233063265e-05,5.60248233063265e-05,5.60248233063265e-05,5.60248233063265e-05,0.000172239204904397,0.000688956819617587,5.60248233063265e-05,5.60248233063265e-05
"Sample_071",0.393578215079457,0.0406902850682802,0.00630412867255046,0.130524118652124,0.000859653909893244,0.0828133266530492,0.0328101242275921,0.0187691103660025,0.00157603216813761,0.0234972068704153,0.00343861563957298,0.0157603216813761,0.0038684425945196,0.0714945501727881,0.012464981693452,4.6594982078853e-05,0.00444154520111509,0.000143275651648874,4.6594982078853e-05,0.00114620521319099,0.00816671214398582,0.0372516694287072,0.00687723127914595,0.00888309040223019,0.00214913477473311,0.00444154520111509,0.00601757736925271,0.0138977382099408,4.6594982078853e-05,0.000143275651648874,4.6594982078853e-05,0.000143275651648874,0.00702050693079483,0.000143275651648874,0.00730705823409257,0.00802343649233694,0.00071637825824437,4.6594982078853e-05,0.00601757736925271,0.00171930781978649,4.6594982078853e-05,0.00487137215606172,0.000573102606595496,0.000286551303297748,0.00100292956154212,0.000286551303297748,0.000143275651648874,0.0277954764198816,4.6594982078853e-05,0.000143275651648874,4.6594982078853e-05,0.000286551303297748,4.6594982078853e-05,4.6594982078853e-05,4.6594982078853e-05,4.6594982078853e-05,0.000143275651648874,0.00071637825824437,4.6594982078853e-05,4.6594982078853e-05
"Sample_072",0.357142431994427,0.0517688853888635,0.0255700567507747,0.0431756695955704,0.07608139836501,0.0301810505910783,0.0871897017075596,0.010898712713445,0.00901239705150256,0.00104795314552355,0.00125754377462826,0.0201207003940522,0.00272467817836124,0.0209590629104711,0.00964116893881669,0.00544935635672248,0.00523976572761777,0.00670690013135074,0.000209590629104711,0.0951541456135386,0.00503017509851305,6.81913554343265e-05,0.00670690013135074,6.81913554343265e-05,0.00146713440373297,0.00251508754925653,0.00523976572761777,6.81913554343265e-05,0.0018863156619424,0.00670690013135074,0.000209590629104711,0.047786663435874,0.00419181258209421,0.000838362516418843,0.00125754377462826,0.00167672503283769,6.81913554343265e-05,6.81913554343265e-05,0.0337440912858584,6.81913554343265e-05,6.81913554343265e-05,6.81913554343265e-05,0.00272467817836124,0.000628771887314132,0.000628771887314132,0.00104795314552355,0.000419181258209421,6.81913554343265e-05,6.81913554343265e-05,6.81913554343265e-05,6.81913554343265e-05,6.81913554343265e-05,6.81913554343265e-05,0.000838362516418843,0.000419181258209421,6.81913554343265e-05,6.81913554343265e-05,0.000209590629104711,0.0111083033425497,0.00209590629104711
"Sample_073",0.000150493411214029,0.175023837241916,0.29993336854956,0.0535756543921944,0.000150493411214029,4.89679071869821e-05,0.0535756543921944,0.0200156236914659,0.00571874962613311,0.0124909531307644,0.00692269691584535,0.0311521361213041,4.89679071869821e-05,0.000150493411214029,0.00376233528035073,0.0723873307939481,0.00451480233642088,4.89679071869821e-05,0.0183601961681116,4.89679071869821e-05,0.00496628257006297,4.89679071869821e-05,0.0263363469624551,4.89679071869821e-05,0.00195641434578238,0.00421381551399282,0.00195641434578238,4.89679071869821e-05,0.0260353601400271,4.89679071869821e-05,4.89679071869821e-05,0.00240789457942447,4.89679071869821e-05,0.000150493411214029,0.046050983831493,4.89679071869821e-05,0.000150493411214029,4.89679071869821e-05,0.000451480233642088,4.89679071869821e-05,4.89679071869821e-05,4.89679071869821e-05,4.89679071869821e-05,0.0025583879906385,0.000150493411214029,0.00135444070092626,4.89679071869821e-05,4.89679071869821e-05,0.0793100277097934,0.0112870058410522,4.89679071869821e-05,0.000902960467284176,4.89679071869821e-05,0.0219720380372483,0.00797615079434355,4.89679071869821e-05,0.000752467056070147,4.89679071869821e-05,4.89679071869821e-05,4.89679071869821e-05
"Sample_074",0.338235901974304,0.0788280436170984,0.00428895546884776,0.0859270043931223,0.00133105514550448,0.0125710763742089,0.0850396342961193,0.0610806416770387,0.00266211029100895,0.00517632556585074,0.00414106045268059,0.0149373966328836,0.00325369035567761,0.000887370097002984,0.0134584464712119,0.00103526511317015,0.0053242205820179,0.000591580064668656,0.000887370097002984,0.105005461478686,0.0164163467945552,0.00872580595386268,0.00251421527484179,0.00606369566285373,0.0134584464712119,0.00428895546884776,0.026177417861588,0.0020705302263403,4.80982684623354e-05,4.80982684623354e-05,0.00177474019400597,0.00251421527484179,0.0110921262125373,4.80982684623354e-05,0.00872580595386268,0.0036973754041791,4.80982684623354e-05,4.80982684623354e-05,0.0273605779909253,0.00443685048501492,4.80982684623354e-05,0.000147895016167164,0.00103526511317015,0.00310579533951044,0.000443685048501492,0.00133105514550448,0.00073947508083582,4.80982684623354e-05,4.80982684623354e-05,4.80982684623354e-05,0.016268451778388,4.80982684623354e-05,4.80982684623354e-05,4.80982684623354e-05,4.80982684623354e-05,0.000887370097002984,0.00073947508083582,0.00281000530717612,0.00783843585685969,4.80982684623354e-05
"Sample_075",0.450599757826949,0.109928926426381,0.00775488713651452,0.0126527105911553,0.0266659276974885,0.0718347440013976,0.0127887612426731,0.0199994457731164,0.00258496237883817,0.00802698843955011,0.00136050651517798,0.0201354964246342,0.00843514039410351,0.00693858322740772,0.0095235456062459,0.000544202606071194,0.00734673518196112,0.00394546889401616,4.42477876106195e-05,4.42477876106195e-05,0.0104759001668705,0.0144213690608866,0.0243530666216859,0.0152376729699934,0.000680253257588992,0.00204075977276698,0.00666648192437213,0.0315637511521293,4.42477876106195e-05,0.0129248118941909,0.000816303909106791,0.00108840521214239,0.00326521563642716,4.42477876106195e-05,0.0273461809550775,0.00136050651517798,0.000272101303035597,0.000408151954553396,4.42477876106195e-05,0.0346929161370386,4.42477876106195e-05,0.00122445586366019,4.42477876106195e-05,0.0089793430001747,0.00122445586366019,0.00149655716669578,0.000544202606071194,4.42477876106195e-05,4.42477876106195e-05,0.00448967150008735,4.42477876106195e-05,0.000680253257588992,4.42477876106195e-05,4.42477876106195e-05,4.42477876106195e-05,0.00748278583347892,0.00448967150008735,4.42477876106195e-05,4.42477876106195e-05,4.42477876106195e-05
"Sample_076",0.166322761425794,0.0396615815707662,0.00639702928560744,0.0284667803209531,0.0254281914102896,0.018071607731841,0.156727217497382,0.057573263570467,0.00159925732140186,0.0145532416247569,0.0127940585712149,0.0105550983212523,0.0238289340888877,0.0633305899275137,0.0305458148387756,5.2008321331413e-05,0.00527754916062614,0.00511762342848596,5.2008321331413e-05,0.00287866317852335,0.071326876534523,0.038702027177925,0.00223896024996261,0.0142333901604766,0.00207903451782242,0.00191910878568223,0.0167922018747195,0.0131139100354953,5.2008321331413e-05,0.0011194801249813,5.2008321331413e-05,0.00671688074988782,0.0187113106604018,0.00975546966055135,0.00959554392841117,0.00255881171424298,0.00447792049992521,5.2008321331413e-05,0.0332645522851587,0.00943561819627098,0.0375825470529437,0.000639702928560744,0.0110348755176728,0.00175918305354205,0.000959554392841117,0.00175918305354205,0.00255881171424298,5.2008321331413e-05,5.2008321331413e-05,5.2008321331413e-05,5.2008321331413e-05,0.0011194801249813,0.00175918305354205,0.000159925732140186,5.2008321331413e-05,5.2008321331413e-05,0.000159925732140186,5.2008321331413e-05,0.013753612964056,0.000959554392841117
"Sample_089",0.000144933419530811,0.0457989605717361,0.417118381409673,0.124497807376966,4.71835075493612e-05,4.71835075493612e-05,0.00768147123513296,0.0211602792514983,0.074930577897429,0.0169572100851048,0.00724667097654053,0.0204356121538443,4.71835075493612e-05,4.71835075493612e-05,0.00463786942498594,0.0858005843622398,0.0339144201702097,4.71835075493612e-05,4.71835075493612e-05,4.71835075493612e-05,0.00217400129296216,4.71835075493612e-05,0.00434800258592432,4.71835075493612e-05,4.71835075493612e-05,0.0013044007757773,0.0201457453147827,4.71835075493612e-05,0.01608760956792,4.71835075493612e-05,0.0684085740185426,4.71835075493612e-05,4.71835075493612e-05,4.71835075493612e-05,0.0172470769241665,0.00608720362029404,4.71835075493612e-05,0.000289866839061621,4.71835075493612e-05,4.71835075493612e-05,4.71835075493612e-05,0.000724667097654053,4.71835075493612e-05,4.71835075493612e-05,4.71835075493612e-05,4.71835075493612e-05,4.71835075493612e-05,4.71835075493612e-05,4.71835075493612e-05,0.00115946735624648,4.71835075493612e-05,4.71835075493612e-05,4.71835075493612e-05,4.71835075493612e-05,4.71835075493612e-05,4.71835075493612e-05,4.71835075493612e-05,4.71835075493612e-05,4.71835075493612e-05,4.71835075493612e-05
"Sample_090",0.0771157540238951,0.107390827825869,0.211497095758127,0.000142806951896102,0.0337024406474801,0.0476975219332981,0.006997540642909,0.00614069893153239,0.0616926032191161,4.64684014869889e-05,4.64684014869889e-05,0.00571227807584409,0.00285613903792204,0.00528385722015578,0.000285613903792204,0.000285613903792204,0.000999648663272715,0.0331312128398957,4.64684014869889e-05,0.175652550832206,4.64684014869889e-05,0.00471262941257137,0.00114245561516882,4.64684014869889e-05,4.64684014869889e-05,4.64684014869889e-05,4.64684014869889e-05,4.64684014869889e-05,0.000142806951896102,4.64684014869889e-05,4.64684014869889e-05,0.000428420855688306,0.00385578770119476,0.00171368342275323,0.0549806764799993,4.64684014869889e-05,4.64684014869889e-05,0.00185649037464933,0.108390476489142,4.64684014869889e-05,0.000285613903792204,4.64684014869889e-05,4.64684014869889e-05,0.000285613903792204,4.64684014869889e-05,0.000428420855688306,0.000285613903792204,4.64684014869889e-05,4.64684014869889e-05,4.64684014869889e-05,0.0372726144448827,0.000714034759480511,4.64684014869889e-05,0.00471262941257137,4.64684014869889e-05,4.64684014869889e-05,0.000999648663272715,4.64684014869889e-05,4.64684014869889e-05,4.64684014869889e-05
"Sample_091",4.90122153521339e-05,0.125750881376122,0.0555713475781906,0.0692759346503189,0.198189413043086,0.184786025686829,0.0219875792585795,0.0170177839467088,0.0081323923285157,0.00271079744283856,0.00331319687458047,0.0275597740021921,0.0112949893451607,4.90122153521339e-05,0.0221381791165149,0.00105419900554833,0.0109937896292897,4.90122153521339e-05,4.90122153521339e-05,4.90122153521339e-05,0.00391559630632237,0.0253007761331599,0.00512039516980618,0.0108431897713543,0.00948779104993498,0.031023570734708,0.0262043752807728,4.90122153521339e-05,0.000150599857935476,4.90122153521339e-05,0.00271079744283856,4.90122153521339e-05,0.0362945657624497,4.90122153521339e-05,0.0292163724394823,0.0445775579489009,4.90122153521339e-05,0.000301199715870952,4.90122153521339e-05,4.90122153521339e-05,4.90122153521339e-05,0.00180719829522571,4.90122153521339e-05,4.90122153521339e-05,4.90122153521339e-05,4.90122153521339e-05,4.90122153521339e-05,4.90122153521339e-05,4.90122153521339e-05,4.90122153521339e-05,4.90122153521339e-05,4.90122153521339e-05,4.90122153521339e-05,0.000301199715870952,4.90122153521339e-05,0.00828299218645117,0.00331319687458047,4.90122153521339e-05,4.90122153521339e-05,4.90122153521339e-05
"Sample_092",0.264368401692471,0.196330126345234,0.0345640666523726,0.20177941613277,5.06467196509272e-05,5.06467196509272e-05,0.0411032143974161,0.0312944927798509,0.00622775975718425,0.025689508998385,0.0049822078057474,0.0347197606463022,0.00482651381181779,0.000155693993929606,0.0124555195143685,0.000778469969648031,0.0129226014961573,0.000311387987859213,5.06467196509272e-05,0.00155693993929606,0.018994667259412,0.00171263393322567,0.0337855966827246,0.00342526786645134,0.00980872161756519,0.00342526786645134,0.00685053573290267,5.06467196509272e-05,0.00264679789680331,0.00731761771469149,0.000622775975718425,0.00435943183002898,0.0137010714658053,5.06467196509272e-05,0.0024911039028737,5.06467196509272e-05,5.06467196509272e-05,0.000155693993929606,0.000467081981788819,5.06467196509272e-05,0.000155693993929606,0.00186832792715528,0.000467081981788819,0.00373665585431055,5.06467196509272e-05,0.0024911039028737,0.00155693993929606,5.06467196509272e-05,5.06467196509272e-05,0.000778469969648031,5.06467196509272e-05,0.00186832792715528,5.06467196509272e-05,5.06467196509272e-05,0.000778469969648031,5.06467196509272e-05,5.06467196509272e-05,5.06467196509272e-05,0.00155693993929606,5.06467196509272e-05
