"","g__Turicibacter","g__Parabacteroides","g__.Ruminococcus.","g__Sutterella","f__Peptostreptococcaceae_g__","g__Ruminococcus","g__Veillonella","g__Bacteroides","g__Eggerthella","g__Faecalibacterium","g__Coprococcus","f__Lachnospiraceae_g__","g__Neisseria","g__Haemophilus","g__Blautia","f__Enterobacteriaceae_g__","g__Klebsiella","g__Dorea","g__Dialister","g__Anaerostipes","g__Phascolarctobacterium","g__Staphylococcus","g__Actinomyces","f__Gemellaceae_g__","g__Akkermansia","g__Oscillospira","o__Lactobacillales_g__","g__Adlercreutzia","g__Odoribacter","f__Clostridiaceae_g__","g__Prevotella","g__Roseburia","g__Lachnospira","o__Clostridiales_g__","g__Granulicatella","f__Erysipelotrichaceae_g__","f__Ruminococcaceae_g__","g__Clostridium","g__Streptococcus","g__Aggregatibacter","g__Fusobacterium","g__Conchiformibius","g__Bifidobacterium","g__Collinsella","g__Holdemania","g__.Eubacterium.","f__Rikenellaceae_g__","g__Bilophila"
"1939.SKBTI.0280",5.77382591470727e-06,0.000145693603654342,0.000437080810963025,0.000291387207308684,0.000218540405481513,4.15049039640376e-06,9.13408841797589e-06,0.144600901626934,2.23807621854642e-06,0.000947008423753221,0.000582774414617367,0.0012383956310619,1.47904758437398e-06,0.758626594228157,1.12786521143135e-05,0.00735752698454426,3.00765795988247e-06,7.17708632378597e-06,0.00087416162192605,3.57439414019324e-06,1.70681175441867e-06,0.000218540405481513,0.000218540405481513,0.00138408923471625,7.39678638080932e-06,0.000145693603654342,4.43714275312193e-06,1.2012012012012e-06,0.000145693603654342,3.57439414019324e-06,4.43964810666084e-06,7.79292402498531e-06,5.77382591470727e-06,7.28468018271709e-05,7.28468018271709e-05,0.00131124243288908,0.000291387207308684,0.00276817846943249,0.0122382627069647,0.0646151132207006,0.00087416162192605,7.28468018271709e-05,5.77382591470727e-06,1.70681175441867e-06,2.96795521583884e-06,5.77382591470727e-06,0.000145693603654342,4.43964810666084e-06
"1939.SKBTI.1347",3.82609514615683e-06,3.53167485441365e-05,0.132849835773527,0.000129494744661834,0.0291127730498832,3.82609514615683e-06,0.0251337527139105,0.00117722495147122,2.23807621854642e-06,0.000306078487382516,1.17722495147122e-05,0.00043557323204435,0.000117722495147122,0.202188385415181,7.06334970882729e-05,0.445732683375546,0.0181292642526567,0.000129494744661834,1.17722495147122e-05,3.82609514615683e-06,1.70681175441867e-06,1.17722495147122e-05,0.000235444990294243,0.000718107220397441,1.17722495147122e-05,0.00428509882335522,0.00191887667089808,1.2012012012012e-06,1.17722495147122e-05,0.0683379084329041,0.000211900491264819,0.000105950245632409,3.82609514615683e-06,8.24057466029851e-05,0.000541523477676759,0.000188355992235394,0.0540699420210729,0.00450877156413475,0.00170697617963326,0.000105950245632409,0.000341395235926652,0.000694562721368017,0.00607448074959147,1.70681175441867e-06,3.82609514615683e-06,3.82609514615683e-06,0.000223672740779531,1.17722495147122e-05
"1939.SKBTI.0286",0.000110913042198659,0.0433947277602252,0.0409546408318547,0.0189106736948713,0.00252327171001949,0.00773618469335644,0.00404832604025104,0.259176051357716,0.000249554344946982,0.314965311583641,0.00909486946029001,0.0584789014992428,0.0133650215849384,0.0111744890015149,0.00496335863838998,0.00504654342003897,0.000360467387145641,0.0023569021467215,0.0111744890015149,3.57439414019324e-06,2.77282605496647e-05,0.000194097823847653,0.000610021732092623,0.00213507606232418,0.000110913042198659,0.00244008692837049,4.43714275312193e-06,5.54565210993293e-05,0.000526836950443629,0.0051019999411383,0.000110913042198659,0.00474153255399266,2.77282605496647e-05,0.0545137602406407,0.00219053258342351,0.0326084344064057,0.0234581084250163,2.77282605496647e-05,0.00823529338325041,0.00135868476693357,0.00881758685479337,2.77282605496647e-05,0.0100099020584289,0.000499108689893964,0.00116458694308592,0.0120340650785545,0.0172192498013418,0.00366013039255574
"1939.SKBTI.0281",3.38277593914662e-05,0.00676555187829324,0.0182331623120003,0.00453291975845647,0.0111969883585753,0.000744210706612256,0.00233411539801117,0.364358796405482,2.23807621854642e-06,0.00967473918595933,0.0237470870928093,0.0673848967078007,0.000304449834523196,0.164775015995832,0.0144106255007646,0.19657310982381,0.000778038466003723,0.00953942814839347,0.000507416390871993,3.57439414019324e-06,0.000338277593914662,1.47904758437398e-06,0.000744210706612256,0.000405933112697594,3.38277593914662e-05,0.000879521744178121,4.43714275312193e-06,1.2012012012012e-06,0.000236794315740263,0.00368722577366982,6.76555187829324e-05,0.0203643111536627,0.0246266088369874,0.0233073262207202,0.000608899669046392,0.0099115335016996,0.000778038466003723,6.76555187829324e-05,0.00757741810368843,0.000507416390871993,0.00517564718689433,0.000202966556348797,6.76555187829324e-05,1.70681175441867e-06,2.96795521583884e-06,0.000642727428437858,0.00375488129245275,0.000101483278174399
"1939.SKBTI.0283",3.542407904487e-05,0.0194123953165888,0.0335820269345368,0.0003542407904487,0.00148781131988454,0.000602209343762791,0.00028339263235896,0.517545794845551,3.542407904487e-05,0.180343986417433,0.00332986343021778,0.0361679847048123,1.47904758437398e-06,0.00612836567476252,0.0186330655776016,0.00297562263976908,0.000708481580897401,0.00428631356442927,0.0301104671881395,0.00010627223713461,3.542407904487e-05,0.00017712039522435,2.44603666797122e-06,0.000566785264717921,3.542407904487e-05,0.00474682659201259,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,0.000531361185673051,0.00031881671140383,0.00255053369123064,0.00102729829230123,0.0126109721399737,0.00028339263235896,0.00425088948538441,0.0353532308867803,0.00010627223713461,0.000708481580897401,0.00237341329600629,0.00375495237875622,0.0003542407904487,7.08481580897401e-05,1.70681175441867e-06,0.00010627223713461,0.00010627223713461,0.0737529325714194,3.542407904487e-05
"1939.SKBTI.0284",6.90754516471839e-06,0.0178951956415938,0.00960644706650878,0.074003647534477,6.37596044237309e-05,0.00206156054303396,0.00578087080108493,0.350869103143791,8.50128058983078e-05,0.0377031794158995,0.000595089641288155,0.026927806268289,1.47904758437398e-06,0.0273103638948314,0.000616342842762732,0.000106266007372885,3.00765795988247e-06,0.00257163737842381,0.0545994745881882,3.57439414019324e-06,4.25064029491539e-05,2.1253201474577e-05,2.44603666797122e-06,0.000446317230966116,0.118869155847309,0.00261414378137296,2.1253201474577e-05,1.2012012012012e-06,2.1253201474577e-05,2.1253201474577e-05,4.43964810666084e-06,6.90754516471839e-06,2.1253201474577e-05,0.0035067782433052,0.000255038417694923,0.000127519208847462,0.00964895346945794,6.37596044237309e-05,0.00148772410322039,4.25064029491539e-05,0.220246926881041,6.37596044237309e-05,6.90754516471839e-06,4.25064029491539e-05,2.1253201474577e-05,4.25064029491539e-05,0.0315184977867976,2.1253201474577e-05
"1939.SKBTI.0285",5.87575932889789e-06,0.0039772370979161,0.00341680823411883,0.108958218132456,2.95809516874795e-06,9.03917522253659e-05,0.000831604120473367,0.462389969333637,2.23807621854642e-06,0.0908437109864928,0.00141011133471571,0.0198138720878002,1.47904758437398e-06,0.0975869357025051,3.61567008901464e-05,0.149327174676305,1.80783504450732e-05,0.000506193812462049,0.0261955297949111,3.57439414019324e-06,1.70681175441867e-06,9.03917522253659e-05,3.61567008901464e-05,0.000198861854895805,0.000198861854895805,0.000198861854895805,5.87575932889789e-06,1.2012012012012e-06,2.4024024024024e-06,3.57439414019324e-06,7.23134017802927e-05,7.23134017802927e-05,3.61567008901464e-05,0.00271175256676098,0.000235018555785951,0.0138118597400359,0.00732173193025464,2.96795521583884e-06,0.00122932783026498,0.00039772370979161,0.00641781440800098,5.87575932889789e-06,0.00084968247091844,1.70681175441867e-06,2.96795521583884e-06,5.87575932889789e-06,9.03917522253659e-05,0.000578507214242342
"1939.SKBTI.0274.b",5.77382591470727e-06,0.000172679140437265,0.000460477707832708,0.000230238853916354,5.75597134790884e-05,5.75597134790884e-05,0.000230238853916354,0.210438312479547,5.75597134790884e-05,0.187990024222703,0.0020145899717681,0.19576058554238,1.47904758437398e-06,0.181428216886087,0.000805835988707238,0.18119797803217,0.000575597134790884,0.00126631369653995,0.000460477707832708,3.57439414019324e-06,1.70681175441867e-06,0.000345358280874531,2.44603666797122e-06,1.2012012012012e-06,0.000115119426958177,0.000230238853916354,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,3.57439414019324e-06,4.43964810666084e-06,0.000805835988707238,5.77382591470727e-06,0.00817347931403056,6.32769681570826e-06,0.000690716561749061,0.0220453702624909,2.96795521583884e-06,0.000345358280874531,5.75597134790884e-05,8.27656458903673e-06,5.15500709804824e-06,5.77382591470727e-06,1.70681175441867e-06,0.000115119426958177,0.000172679140437265,0.00362626194918257,4.43964810666084e-06
"1939.SKBTI.1348",7.77177292075183e-06,0.000143471945507874,0.112027677450732,0.000215207918261811,0.0151123782601627,2.3911990917979e-05,0.018197025088582,0.00124342352773491,2.23807621854642e-06,0.000143471945507874,2.3911990917979e-05,0.000741271718457349,2.3911990917979e-05,0.133572381267831,4.7823981835958e-05,0.598110628831409,0.0278813814103635,4.7823981835958e-05,2.3911990917979e-05,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,0.000167383936425853,0.000621711763867454,7.77177292075183e-06,0.00255858302822375,0.00124342352773491,1.2012012012012e-06,2.4024024024024e-06,0.0435915594434757,4.7823981835958e-05,7.1735972753937e-05,7.77177292075183e-06,4.7823981835958e-05,0.000382591854687664,2.3911990917979e-05,0.0336680832125144,0.00274987895556758,0.000669535745703412,4.7823981835958e-05,7.77177292075183e-06,0.000645623754785433,0.00573887782031496,1.70681175441867e-06,2.96795521583884e-06,2.3911990917979e-05,4.7823981835958e-05,2.3911990917979e-05
"1939.SKBTI.1352",6.84657355326634e-06,0.00318085440180114,0.00360215962058275,0.000463435740659769,2.95809516874795e-06,0.0167468824465689,8.42610437563216e-05,0.0390128632591769,2.23807621854642e-06,0.335316823628282,0.00337044175025286,0.0768671371667044,1.47904758437398e-06,0.000252783131268965,0.0119018724305804,0.000147456826573563,3.00765795988247e-06,0.00219078713766436,2.10652609390804e-05,0.000315978914086206,0.000463435740659769,4.21305218781608e-05,4.21305218781608e-05,1.2012012012012e-06,6.84657355326634e-06,0.00448690058002413,4.43714275312193e-06,0.000105326304695402,0.000631957828172412,3.57439414019324e-06,0.264874591047997,0.0369695329480861,0.000547696784416091,0.122957928101412,6.84657355326634e-06,0.000547696784416091,0.0492295148146309,2.10652609390804e-05,0.000421305218781608,6.84657355326634e-06,8.42610437563216e-05,6.84657355326634e-06,0.00124285039540574,0.000484501001598849,0.00130604617822298,0.00139030722197931,0.0141979858729402,0.00642490458641952
"1939.SKBTI.1353",5.92438659812607e-06,0.00415598790490496,0.00577828142918803,3.64560342535522e-05,0.000200508188394537,0.0172801602361838,7.29120685071045e-05,0.03940897302809,7.29120685071045e-05,0.291994606353827,0.00419244393915851,0.10052751445417,1.47904758437398e-06,9.11400856338806e-05,0.0245166830355139,0.000619752582310388,3.00765795988247e-06,0.0016769775756634,5.92438659812607e-06,0.000255192239774866,0.000164052154140985,1.47904758437398e-06,3.64560342535522e-05,1.82280171267761e-05,5.92438659812607e-06,0.00441118014467982,5.92438659812607e-06,9.11400856338806e-05,0.000346332325408746,1.82280171267761e-05,0.189188589758809,0.0544835431919338,3.64560342535522e-05,0.167187373086791,0.000164052154140985,0.00102076895909946,0.0699591297325668,7.29120685071045e-05,0.00100254094197269,5.92438659812607e-06,5.92438659812607e-06,5.92438659812607e-06,0.00158583749002952,0.000455700428169403,0.000528612496676508,0.00171343360991696,0.0109368102760657,0.0056506853093006
"1939.SKBTI.1086",3.65625052708985e-05,0.0215901593624656,0.0160143773086535,0.0312609420066182,1.82812526354492e-05,0.00157218772664863,1.82812526354492e-05,0.453283659095964,2.23807621854642e-06,0.127072987069008,0.0112795328760722,0.0814978242488327,1.47904758437398e-06,1.82812526354492e-05,0.0083545324544003,0.000182812526354492,3.00765795988247e-06,0.00767812610688868,5.94171633332114e-06,3.65625052708985e-05,1.70681175441867e-06,1.47904758437398e-06,5.48437579063477e-05,1.2012012012012e-06,1.82812526354492e-05,0.00989015767577804,5.94171633332114e-06,0.000164531273719043,0.00822656368595216,3.57439414019324e-06,7.3125010541797e-05,0.0151003146768811,5.94171633332114e-06,0.0536371952324081,5.94171633332114e-06,0.0154659397295901,0.021078284288673,0.000438750063250782,3.65625052708985e-05,5.94171633332114e-06,0.000548437579063477,5.94171633332114e-06,0.000621562589605274,1.70681175441867e-06,0.00383906305344434,0.0121753142552092,0.0841668871336083,0.0144970333399112
"1939.SKBTI.1087",7.7074489529727e-06,0.000521706689691994,0.00924843677181262,0.00142283642643271,0.00502735537339558,4.74278808810904e-05,0.00189711523524361,0.246055846011097,2.23807621854642e-06,0.161491934400113,0.034100646353504,0.0329623772123578,4.74278808810904e-05,0.043538794648841,0.00941443435489644,0.390331459651374,3.00765795988247e-06,0.000403136987489268,7.7074489529727e-06,4.74278808810904e-05,0.000237139404405452,0.000308281225727087,2.44603666797122e-06,0.000142283642643271,0.000213425463964907,4.74317530046191e-06,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,0.00132798066467053,2.37139404405452e-05,0.0121415375055591,0.0121415375055591,0.00751731911965282,0.000284567285286542,0.0134220902893486,0.00208682675876798,0.000331995166167633,0.00232396616317343,0.00863187432035845,0.000782560034537991,7.7074489529727e-06,0.00068770427277581,0.000189711523524361,2.96795521583884e-06,7.7074489529727e-06,0.000331995166167633,0.000260853344845997
"1939.SKBTI.1093",5.77382591470727e-06,0.0274096365997807,0.0332618030197774,0.0554462910302753,0.00367253300846734,0.000209005943571312,0.000209005943571312,0.475070509737593,2.23807621854642e-06,0.130568998748193,0.00624032031520061,0.048549094892422,1.47904758437398e-06,0.00131375164530539,0.00803179983152615,0.000238863935510071,3.00765795988247e-06,0.00597159838775178,9.70438936996118e-06,0.000238863935510071,1.70681175441867e-06,1.47904758437398e-06,2.44603666797122e-06,0.000149289959693795,9.70438936996118e-06,0.00200048545989685,4.43714275312193e-06,1.2012012012012e-06,0.00026872192744883,0.00053744385489766,0.000895739758162767,0.039502123334978,0.0177655052035616,0.0583126582563961,0.000597159838775178,0.0376807858267137,0.0172579193406026,2.96795521583884e-06,0.000119431967755036,0.000119431967755036,0.0120327707513198,2.98579919387589e-05,0.00128389365336663,0.000447869879081384,0.000776307790407731,0.00970384738009664,9.70438936996118e-06,0.00403082891173245
"1939.SKBTI.1104",0.000276393312928359,0.0651366907467833,0.0254742503415638,0.0493822719098668,0.0022572120555816,0.00778507831414878,9.13408841797589e-06,0.337936890607074,0.000230327760773633,0.173298607206081,0.00829179938785077,0.0481845675538439,1.47904758437398e-06,0.000506721073701992,0.025934905863111,0.0672557061459007,3.00765795988247e-06,0.0140039278550369,7.50542700106231e-06,0.00184262208618906,1.70681175441867e-06,1.47904758437398e-06,2.44603666797122e-06,1.2012012012012e-06,7.39678638080932e-06,0.012299502425312,4.60655521547265e-05,1.2012012012012e-06,0.00912097932663585,3.57439414019324e-06,0.0154780255239881,0.0118388469037647,0.00142803211679652,0.0650445596424739,0.000737048834475624,0.00188868763834379,0.0237698249118389,2.96795521583884e-06,0.00101344214740398,6.80471514415527e-06,0.000737048834475624,5.15500709804824e-06,0.00354704751591394,0.00465262076762738,9.2131104309453e-05,4.60655521547265e-05,0.0163072054627732,0.00409983414177066
"1939.SKBTI.1105",6.12560313630881e-06,0.0111576094176139,0.0312865399210118,0.134211717335858,0.00139470117720173,0.00554111008239607,0.00101775491309316,0.414113165749682,9.4236566027144e-05,0.144219640647941,0.00654001768228379,0.0806476532060298,1.47904758437398e-06,0.00469298098815177,0.00429718741083777,0.0103094803233696,3.00765795988247e-06,0.00672849081433808,0.00801010811230724,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,5.65419396162864e-05,1.2012012012012e-06,0.00546572082957435,0.00282709698081432,6.12560313630881e-06,3.76946264108576e-05,0.00207320445259717,0.000282709698081432,6.12560313630881e-06,0.00710543707844666,0.00199781519977545,0.0666252521811908,7.53892528217152e-05,0.0118549600062147,0.0137773859531685,0.00015077850564343,0.00107429685270944,0.000301557011286861,0.00120622804514744,6.12560313630881e-06,0.00290248623363603,0.000584266709368293,0.00128161729796916,1.88473132054288e-05,0.0125900052212264,0.00341136369018261
"1939.SKBTI.1106",3.86737840689911e-05,0.00525963463338279,0.051861544436517,0.0706956772781157,0.00293920758924332,0.00438947449183049,0.000850823249517804,0.329694009188149,0.000154695136275964,0.0938226001513724,0.00669056464393546,0.0899358848524388,1.47904758437398e-06,0.00363533570248516,0.00448615895200297,0.212821833731658,3.00765795988247e-06,0.0034806405662092,0.00473753854845141,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,0.000154695136275964,5.80106761034866e-05,0.00286186002110534,0.00442814827589948,3.86737840689911e-05,1.2012012012012e-06,0.00112153973800074,0.010654627511007,1.93368920344955e-05,0.00640051126341802,0.00170164649903561,0.0505272988861368,6.28468663585559e-06,0.0145800165940096,0.0105772799428691,0.00017403202831046,0.000754138789345326,6.28468663585559e-06,0.00141159311851817,6.28468663585559e-06,0.00146960379462166,0.00017403202831046,0.000290053380517433,0.000290053380517433,0.00498891814489985,0.00179833095920809
"1939.SKBTI.1120",5.77382591470727e-06,0.00188352390900829,0.0884628395930894,0.00254275727716119,0.000596449237852625,0.000596449237852625,0.000156960325750691,0.56113316455872,3.13920651501382e-05,0.0489402295690654,0.00285667792866257,0.0659547288804403,9.41761954504145e-05,0.0191491597415843,0.00188352390900829,0.100391824350142,3.00765795988247e-06,0.00875838617688855,0.0153821119235677,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,6.27841303002763e-05,9.41761954504145e-05,1.02028002762604e-05,0.00282528586351244,4.43714275312193e-06,1.2012012012012e-06,0.000784801628753454,0.00269971760291188,3.13920651501382e-05,0.00116150641055511,5.77382591470727e-06,0.0248939076640596,0.000125568260600553,0.0166691865947234,0.012494041929755,0.0060900606391268,0.000941761954504145,0.00144403499690636,0.000251136521201105,0.000533665107552349,0.000753409563603316,0.00178934771355788,0.000470880977252073,0.0023857969514105,0.000125568260600553,0.0045204573816199
"1939.SKBTI.1122",0.000182072182935092,0.00968396422986022,0.0715543678934912,0.0878953463119158,0.00729426682883713,0.00261728762969195,0.010218801267232,0.390089651938435,0.000102415602900989,0.0930275059683987,0.00781772435477552,0.0547695885291624,1.47904758437398e-06,0.0267077133342913,0.00465422017627829,0.0136098956743981,3.69839319040466e-06,0.00158175208924861,0.0153168223894146,0.000216210717235422,1.13795114334433e-05,1.47904758437398e-06,0.000147933648634762,9.10360914675461e-05,1.13795114334433e-05,0.00133140283771286,3.69839319040466e-06,7.96565800341028e-05,0.000102415602900989,0.00963844618412644,0.0222469448523816,0.0209383010375356,0.00223038424095488,0.0605276213144847,0.000227590228668865,0.0206879517859999,0.0272197913487963,0.00390317242167104,0.00333419684999888,0.000364144365870184,0.000887601891808574,3.69839319040466e-06,0.0132912693542617,0.00215072766092078,0.000762427266040699,0.00359592561296807,0.0043924914133091,0.0044721479933432
"1939.SKBTI.1125",0.000168035635142518,0.0757000536317043,0.00907392429769597,0.0387602198395408,0.00366877803394498,0.0274458204066113,0.000224047513523357,0.313442471419177,2.80059391904197e-05,0.143054337384664,0.016747551635871,0.0803210335981236,1.47904758437398e-06,0.00100821381085511,0.00879386490579177,0.00448095027046715,3.00765795988247e-06,0.00148431477709224,0.012546660757308,0.00100821381085511,1.70681175441867e-06,0.000112023756761679,2.44603666797122e-06,1.2012012012012e-06,9.10236661531998e-06,0.00571321159484561,4.43714275312193e-06,1.2012012012012e-06,0.0130507676627356,0.000112023756761679,2.80059391904197e-05,0.0469659600223338,0.00546115814213183,0.0588684841782621,9.10236661531998e-06,0.00274458204066113,0.0886668034768686,0.00084017817571259,0.000364077209475456,9.10236661531998e-06,0.000448095027046715,5.15500709804824e-06,0.00319267706770784,0.000336071270285036,0.000168035635142518,8.4017817571259e-05,0.031562693467603,0.0032766948852791
"1939.SKBTI.1127",5.77382591470727e-06,0.0096955373302631,0.033810870626236,0.0570616337144147,0.086704040838786,0.000247020059369761,0.00166738540074588,0.223707541266739,2.23807621854642e-06,0.249737280022828,0.00450811608349813,0.133051179478037,1.47904758437398e-06,0.0325757703293872,0.0368059888460943,0.00546531881355595,3.00765795988247e-06,0.00880008961504772,1.00358201581028e-05,3.57439414019324e-06,0.00308775074212201,1.47904758437398e-06,0.000494040118739521,1.2012012012012e-06,0.000308775074212201,0.00111159026716392,4.43714275312193e-06,1.2012012012012e-06,0.000586672641003181,0.0181868518710986,4.43964810666084e-06,0.00827517198888698,5.77382591470727e-06,0.0260606162635097,0.000494040118739521,0.0207496849870599,0.0277588791716769,2.96795521583884e-06,0.00240844557885517,1.00358201581028e-05,0.000370530089054641,5.15500709804824e-06,0.000524917626160741,0.000370530089054641,0.0001543875371061,0.000617550148424402,0.00447723857607691,6.17550148424402e-05
"1939.SKBTI.1182",5.77382591470727e-06,0.104996079172346,0.00966919472334718,0.0399280864458219,0.00420894358545701,0.0674568525993515,0.0063702929942052,0.284473396522476,2.23807621854642e-06,0.0640441956381702,0.00600058849007722,0.0491422602410116,1.47904758437398e-06,0.00773535577867775,0.0159541712935229,0.000312826888108291,3.00765795988247e-06,0.00315670768909276,0.0387905341254281,0.00204759417670881,0.00139350159248239,1.47904758437398e-06,0.000398143312137825,1.2012012012012e-06,9.24293271144986e-06,0.0103517261155835,4.43714275312193e-06,0.000199071656068913,0.00167788967258083,0.000199071656068913,0.139463914480278,0.0181439595102809,0.00329890172914198,0.0431416717509343,0.000824725432285495,0.00164945086457099,0.0315386380829177,0.00119442993641348,0.0116599112840363,0.00139350159248239,5.68776160196893e-05,2.84388080098447e-05,0.00551712875390986,0.000113755232039379,0.000682531392236272,5.77382591470727e-06,0.0193099506386845,0.0034410957691912
"1939.SKBTI.1184",0.000141251152907371,0.0991583093409747,0.0446353643187293,0.0232086509700112,0.00211876729361057,0.0155267613465103,0.00010865473300567,0.48230749433887,0.000630197451432887,0.050893876939856,0.0030640634707599,0.0456567188089826,1.47904758437398e-06,0.000391157038820413,0.0155702232397125,0.00178193762129299,3.53138038942976e-06,0.00185799593439696,0.0322487247560829,0.00597601031531186,1.70681175441867e-06,1.47904758437398e-06,0.000358560618918712,6.51928398034022e-05,3.53138038942976e-06,0.0262727144407711,3.53138038942976e-06,1.2012012012012e-06,0.00436792026682794,0.000315098725716444,3.53138038942976e-06,0.00934430703848764,3.53138038942976e-06,0.0314120833119393,3.25964199017011e-05,0.00976806049720976,0.0133210702664952,0.00051067724512665,0.000282502305814743,2.17309466011341e-05,4.34618932022681e-05,3.53138038942976e-06,0.000206443992710774,1.70681175441867e-06,0.00357474071588655,0.0174390846474101,0.0430924671100488,0.0142663664436445
"1939.SKBTI.1185",0.000905546096576318,0.132101926993407,0.0173347395630324,0.0316725527588241,0.00142300100890564,0.0153080411564092,2.15606213470552e-05,0.555142878443977,0.000172484970776441,0.0403614831616873,0.00153080411564092,0.0497187928263092,1.47904758437398e-06,0.000560576155023435,0.0085164454320868,0.000409651805594048,3.00765795988247e-06,0.00295380512454656,0.0114271293139392,0.0121386298183921,1.70681175441867e-06,1.47904758437398e-06,0.000129363728082331,6.46818640411655e-05,7.00763292940618e-06,0.00968071898482778,4.43714275312193e-06,1.2012012012012e-06,0.00362218438630527,0.000215606213470552,4.43964810666084e-06,0.00597229211313429,7.00763292940618e-06,0.025786503131078,7.00763292940618e-06,0.00590761024909312,0.00655442888950477,0.000495894290982269,0.000388091184246993,7.00763292940618e-06,7.00763292940618e-06,7.00763292940618e-06,0.000323409320205828,1.70681175441867e-06,0.00194045592123497,0.00127207665947626,0.0429487577233339,0.0129363728082331
"1939.SKBTI.1193",5.77382591470727e-06,0.0301783794684992,0.0114095952621925,0.00773000079013543,0.00830048055324506,0.00995487186626297,0.000313763869710294,0.406723547109008,2.23807621854642e-06,0.0400191553821403,0.00998339585441845,0.0584456517305812,1.47904758437398e-06,0.00205372714719465,0.010725019546461,0.00211077512350562,3.00765795988247e-06,0.00162586732486243,0.0163157212249353,0.000114095952621925,1.70681175441867e-06,1.47904758437398e-06,8.55719644664439e-05,0.000941291609130883,9.27061642467981e-06,0.0109817354398603,4.43714275312193e-06,0.000114095952621925,0.000770147680197995,0.0857716323835323,5.70479763109626e-05,0.126789127351114,0.00154029536039599,0.0217923269507877,0.000855719644664439,0.0107820675227719,0.0577325520266941,0.000684575715731551,0.00616118144158396,0.000114095952621925,0.000171143928932888,5.15500709804824e-06,0.00139767541961858,8.55719644664439e-05,0.000142619940777406,0.00718804501518129,0.0429286021739994,0.00687428114547099
"1939.SKBTI.1201",8.22243586500025e-06,0.000177082574866659,0.0290415422781321,0.0580830845562642,0.00796871586899966,0.0281561294037988,5.0595021390474e-05,0.561149382241747,0.000177082574866659,0.004376469350276,0.00113838798128567,0.0933225169547293,1.47904758437398e-06,0.000101190042780948,0.0211993139626086,0.000303570128342844,3.00765795988247e-06,8.22243586500025e-06,0.02241359447598,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,2.44603666797122e-06,2.5297510695237e-05,8.22243586500025e-06,0.0140654159465518,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,0.00123957802406661,4.43964810666084e-06,0.0436129084385886,8.22243586500025e-06,0.0372632332540841,8.22243586500025e-06,0.00607140256685688,0.0602333729653593,0.00101190042780948,0.000379462660428555,8.22243586500025e-06,0.000379462660428555,5.15500709804824e-06,0.00209969338770467,1.70681175441867e-06,0.00298510626203797,0.00285861870856178,8.22243586500025e-06,2.5297510695237e-05
"1939.SKBTI.1222",5.77382591470727e-06,0.000133375972655593,0.00213401556248948,0.0549842447272681,0.0370451764050909,0.00283423941893134,0.00833599829097454,0.472984543029896,0.000200063958983389,0.00333439931638982,6.66879863277963e-05,0.126973925968124,1.47904758437398e-06,0.00390124720017609,0.000800255835933556,0.0941300927016845,3.00765795988247e-06,0.000333439931638982,0.00403462317283168,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,2.44603666797122e-06,0.000133375972655593,1.08376684006936e-05,0.00243411150096457,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,0.00563513484469879,0.000466815904294574,0.0228406353172702,5.77382591470727e-06,0.0212067796522392,0.000333439931638982,0.070722609500628,0.0544840848298096,2.96795521583884e-06,0.00120038375390033,6.80471514415527e-06,0.00600191876950167,5.15500709804824e-06,5.77382591470727e-06,1.70681175441867e-06,2.96795521583884e-06,0.00216735955565338,1.08376684006936e-05,6.66879863277963e-05
"1939.SKBTI.1223",7.14222925457103e-06,6.59240256697786e-05,0.00243918894978181,0.0627816471128525,0.0477729439353663,0.00413123894197279,0.0103720467053785,0.368757024921518,0.000351594803572153,0.00571341555804748,6.59240256697786e-05,0.131430532510315,1.47904758437398e-06,0.00700992139621979,0.000835037658483863,0.103039252121864,3.00765795988247e-06,0.000571341555804748,0.00452678309599147,3.57439414019324e-06,1.70681175441867e-06,1.47904758437398e-06,6.59240256697786e-05,4.39493504465191e-05,7.14222925457103e-06,0.00254906232589811,4.43714275312193e-06,1.2012012012012e-06,2.4024024024024e-06,0.00764718697769432,4.43964810666084e-06,0.0395544154018672,6.59240256697786e-05,0.0276221667556372,2.19746752232595e-05,0.0811744502747208,0.0814381463773999,2.96795521583884e-06,0.00138440453906535,7.14222925457103e-06,0.00474652984822406,8.78987008930382e-05,7.14222925457103e-06,1.70681175441867e-06,2.96795521583884e-06,0.00364779608706108,2.19746752232595e-05,4.43964810666084e-06
